ad_id,parent_url
1463794,https://thehackernews.com/
1466396,https://www.nme.com/
1470872,https://www.pe.com/
1474819,https://hbr.org/
1477704,https://www.washingtonexaminer.com/videos/the-rise-of-black-anti-semitism
1468122,https://www.mlive.com/life/2020/07/ask-amy-weddings-in-the-time-of-covid-make-for-hard-choices.html
1469669,https://seekingalpha.com/news/3598380-apple-targets-lifted-on-pandemic-resilience-5g-iphone
1473773,https://slashdot.org/
1467726,https://medicalxpress.com/
1463875,https://www.nbcnews.com/
1471419,https://www.wsj.com/
1473756,https://slashdot.org/
1469347,https://www.nbcbayarea.com/
1462747,https://fivethirtyeight.com/
1475612,https://www.postandcourier.com/
1465385,https://www.almanac.com/content/birth-month-flowers-and-their-meanings
1463887,https://www.nbcnews.com/
1470998,https://slate.com/
1463954,https://townhall.com/
1464597,https://www.app.com/
1466493,https://nerdist.com/
1478691,https://kotaku.com/
1463746,https://www.caranddriver.com/used-car-buying/
1473666,https://www.washingtontimes.com/news/2020/jul/30/mitch-mcconnell-business-liability-protection-dela/
1463844,https://www.toolbox.com/
1469473,https://phys.org/
1463520,https://www.nbcchicago.com/tag/homan-square/
1467892,https://fextralife.com/
1476879,https://www.nfl.com/
1478753,https://www.liveabout.com/political-humor-4687972
1469723,https://www.aljazeera.net/news/women
1462785,https://bgr.com/2020/07/30/coronavirus-prevention-should-i-wear-gloves-covid-19/
1468959,https://www.villagevoice.com/
1465015,https://www.cosmopolitan.com/
1466531,https://www.familyhandyman.com/garden-structures/garden-paths/
1468348,https://www.denverpost.com/
1464995,https://www.cosmopolitan.com/
1476136,https://www.indiewire.com/page/2/
1469656,https://www.harpersbazaar.com/
1479467,https://www.cnet.com/how-to/how-to-use-zoom-like-a-pro-13-video-chat-hacks-to-try-at-your-next-meeting/
1470578,https://www.mprnews.org/environment
1472421,https://www.azcentral.com/things-to-do/
1468157,https://www.mlive.com/life/2020/07/ask-amy-weddings-in-the-time-of-covid-make-for-hard-choices.html
1480552,https://www.advocate.com/
1480081,https://www.sofascore.com/ofk-tekstilshchik-ivanovo-veles-moscow/DadsGEdc
1462110,https://knowyourmeme.com/
1476202,https://www.computerweekly.com/
1463122,https://www.nbcnews.com/
1470265,https://www.alternet.org/2020/07/my-flag-has-50-stars-black-woman-tells-beachgoers-displaying-confederate-flag/
1462852,https://www.11alive.com/
1479903,https://www.bloombergquint.com/
1464003,https://townhall.com/tipsheet/juliorosas/2020/07/30/federal-officers-step-up-enforcement-on-rioters-following-phased-withdrawal-announcement-n2573434
1479540,https://www.eater.com/2020/7/31/21346604/neglected-windowsill-herb-scallion-victory-garden-eulogy
1477101,https://io9.gizmodo.com/
1479139,https://www.macrumors.com/
1476615,https://www.britannica.com/video/217791/This-week-in-history-July-20-26
1478707,https://www.jacksonville.com/
1473358,https://www.askmen.com/deals/health_deals/this-kickstarter-funded-cotton-swab-is-helping-to-reduce-waste.html
1463480,https://journals.plos.org/plosone/
1463962,http://southernliving.com/
1474351,https://www.masslive.com/
1468172,https://www.atlasobscura.com/things-to-do/moscow-russia
1464539,https://www.menshealth.com/fitness/g27285318/best-cycling-shorts/
1480596,https://www.advocate.com/film/2020/7/31/alan-parker-director-fame-and-evita-dies-76
1464542,https://audiomack.com/search?q=MadeinTYO
1480493,https://www.foxnews.com/
1463277,https://bigthink.com/technology-innovation/tech-after-covid-19
1478616,https://kotaku.com/
1465919,https://www.nytimes.com/section/opinion/letters
1471171,https://slate.com/technology/gizmos
1467019,https://family.disney.com/recipes/mickey-recipes/
1463160,https://www.nbcnews.com/
1465912,https://www.nytimes.com/section/opinion/letters
1468079,https://www.mlive.com/life/2020/07/ask-amy-weddings-in-the-time-of-covid-make-for-hard-choices.html
1467912,https://www.samsclub.com/
1479062,https://www.sciencealert.com/
1471431,https://www.wsj.com/news/types/middle-east-news
1470407,https://www.theroot.com/
1469680,https://www.harpersbazaar.com/culture/film-tv/a33366127/how-to-watch-beyonce-black-is-king/
1465363,https://www.sfgate.com/
1471178,https://www.breitbart.com/politics/
1461279,https://www.cincinnati.com/
1469659,https://www.harpersbazaar.com/
1462723,https://www.businessinsider.in/science/research/news/severe-weather-threatens-indias-electricity-infrastructure-the-threats-been-building-up-over-the-last-10-years/articleshow/75772778.cms
1472124,https://abc7ny.com/community-events/the-abc7nycom-virtual-community-calendar/6126839/
1464534,https://www.menshealth.com/fitness/g27285318/best-cycling-shorts/
1472265,https://www.adn.com/
1465103,https://www.wisegeek.com/in-baseball-what-is-ops.htm
1465095,https://www.ahajournals.org/
1480906,https://mydramalist.com/30524-payak-rai-sai-lub/trailers/19635
